fecha_presentacion,proyecto_ley,id,proponente,cargo,comision,estado,texto_proyecto_ley_pdf_presente,texto_proyecto_ley,texto_1debate_pdf_presente,texto_1debate,texto_2debate_pdf_presente,texto_2debate,texto_aprobado_pleno_pdf_presente,texto_aprobado_pleno,objecion_parcial_pdf_presente,objecion_parcial,objecion_total_pdf_presente,objecion_total,texto_definitivo_pleno_pdf_presente,texto_definitivo_pleno,registro_oficial_pdf_presente,registro_oficial,termino_legislativo,matched_name,matching_score,coalition,party_2
2022-10-20,Proyecto de Ley Orgánica Reformatoria a Varias Leyes Respecto al Acceso Inclusivo de la Oferta Laboral y Dignidad en la Modalidad de Contratación,AN-2022-2456,medina quizhpe manuel asuncion,ASAMBLEÍSTA/S,Comisión del Derecho al Trabajo y a la Seguridad Social,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1000a227-10c1-4553-bd00-552aeb90b910/pp-cui-pal-427237-narvaez_proyecto-de-ley.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d388c9f6-ae45-4ed2-a83d-27fc5eb4c451/1d-%20informe%20comision.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c0b0844a-6879-418b-8b79-7b76c64c9060/2D%20-%20INFORME%20COMISION.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/544f3187-88e9-4b5a-a72b-b927cd7f2a75/ap%20-%20Ley%20de%20Cuidados%20Paliativos%20Oficio%20y%20Certificacio%01n.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/cb6bc4ed-1414-4aee-9b89-dad007684b7b/OBJECI~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/de2bf7a3-2de9-4935-a8d9-be5751807da7/OBJECI~2.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/33683f13-90c4-49ec-91f9-c38a3bbf0f7c/RO.pdf,4.0,medina quizhpe manuel asuncion,100.0,MUPP,MUPP
2022-10-20,Proyecto de Ley Reformatoria a la Ley de Telecomunicaciones (Acceso al Internet como Derecho Humano),AN-2022-2457,segovia mejia luis bruno,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7bc6bd53-67b9-4b4d-bef8-c721e31fb073/pp-cui-pal-427237-narvaez_proyecto-de-ley.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b11c7bc5-88c0-4427-a2dc-51aab11dfb9b/1d-%20informe%20comision.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d31a7199-241c-4877-a1e0-1095f32d905c/2D%20-%20INFORME%20COMISION.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1acc0099-96db-4796-8b4b-e2d50110de4e/ap%20-%20Ley%20de%20Cuidados%20Paliativos%20Oficio%20y%20Certificacio%01n.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/13ab4fdb-c4b1-40d9-8829-4c998518f2a9/OBJECI~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/170d96a4-9b7c-4e6b-b852-28615cb63ef3/OBJECI~2.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6f35a86b-3301-4576-aac3-0f5ed5aef4e4/RO.pdf,4.0,segovia mejia luis bruno,100.0,Sin bancada,Ind.
2022-10-13,"Proyecto de Ley Orgánica Reformatoria de la Ley Orgánica de Ordenamiento Territorial, Uso y Gestión del Suelo - LOOTUGS",AN-2022-2444,chiriboga high guido alberto,ASAMBLEÍSTA/S,Comisión de Gobiernos Autónomos Descentralización Competencias y Organización Territorio,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8de4c9d1-aa0b-48c8-9355-114897dc6824/pp-corte-penal-426738-cuesta-proyecto-de-ley_compressed.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a55d690e-b815-45c5-8343-fc284ed817cd/INFORME%20PARA%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/feb094ea-404f-4193-9717-9232fe84588c/2DINFO~2.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c9162817-ae0c-4c39-beea-2f1460b50a6b/AP-PAR~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9c6fba39-6938-4cfb-83d1-df1bd3568be7/OP-VET~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/42d8037d-cbb1-4680-98c0-46f01252eb20/INFNOV~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/72902f3c-fb6e-4f85-af8b-2ce54a413bd0/RO%20ley%20publicada.pdf,4.0,chiriboga high guido alberto,100.0,BAN,CREO
2022-10-04,"Proyecto de Ley Orgánica Reformatoria del Código Orgánico Integral Penal para el Combate de los Delitos de Extorsión por Protección o Resguardo (Vacunas) y de Extorsión con Resultado de Lesión, Muerte o de Graves Daños a la Propiedad Privada.",AN-2022-2430,"weber moreno geraldine, almeida moran luis, ortiz olaya amada",ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Difusión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d550a186-831d-4ca6-aad7-6c478407c200/pp-errad-viol-426235campain.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e8f197c7-06a7-4b0e-a8e7-dff1bfd3dd0d/INFORME%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2e1e5889-0803-469a-b31e-6eb63826158d/2D-PRO~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a8ea7ee3-6d73-4e7d-b7f9-ea74bda1ed18/AP-LEY~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1e8b3945-80c9-4815-abe3-64d459d89e9b/OP-VET~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/353fdeeb-829b-4e0b-9a56-dcb50c93c97c/INFNOV~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d4df1488-340f-4b82-b022-67b4a3d2c70d/ROLEYO~1.PDF,4.0,weber moreno geraldine,90.0,Sin bancada,Ind.
2022-09-16,Proyecto de Ley Orgánica Reformatoria al Código Orgánico del Ambiente,AN-2022-2418,"varela salazar whashington, vega olmedo ligia, alava moreira maria, correa delgado pierina, jurado bedran xavier,  miranda giler lyne, pluas arias nelly, vinueza salinas john, viteri jimenez nathalie, raffo guevara ana",ASAMBLEÍSTA/S,Comisión de Biodiversidad y Recursos Naturales,Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/21e85985-2198-4bc3-84ab-02a02898b479/alcance2pp-mas-alcancepp-mas-pp-ambiente-varela-an-vswj-2022-0038-m.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/346e211a-35db-4721-8437-d6567caf895c/INFORME%20PARA%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a5f9b74b-d0c9-428d-88c2-c83dc6135b92/2D%20-%20INFORME%20COMISION.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fd57f359-8889-4ffa-a563-35e6b235bbb3/ap%20-%20texto%20aprobado%20para%20objecion.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/d39e996d-ccb4-4a50-8d65-0ff6f27a2a30/objecion%20total.pdf,0,,0,,4.0,correa delgado pierina sara mercedes,86.0,UNES,RC
2022-08-31,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica del Sistema Nacional de Contratación Pública para Garantizar la Seguridad Jurídica en las Regulaciones del SERCOP,AN-2022-2440,jaramillo gomez cesar alejandro,ASAMBLEÍSTA/S,Comisión de Régimen Económico y Tributario y su Regulación y Control,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/88f7d689-12b8-40c1-9e23-f31161cb07eb/alcance-pp-mas-pp-pcorrea-AN-CDPS-2023-0027-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/91b6a568-bf90-4f63-ac94-62c3a638b0a3/INFORME%20PARA%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c10357f5-2075-4102-999a-a626f02f7eb5/2D-INF~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1aec35b3-dc91-4c04-9854-d57060862973/AP-LEY%20ORGANICA%20DE%20LAS%20PERSONAS%20CON%20DISCAPACIDAD.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9737c987-e324-481a-ad6d-21035aee1063/objecion%20%20461116-noboa.pdf,0,,0,,0,,4.0,jaramillo gomez cesar alejandro,100.0,ID,ID
2022-08-18,Proyecto de Ley para la Regulación de Títulos Valor Electrónicos,AN-2022-2359,"vinueza salinas john henry, torres cobo luis esteban",ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/fe7aa44c-8c5f-41a2-a5b0-32d212f9c292/pp-reg-elec-424116-vinueza_pinto.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1f9061ee-78c5-45d7-9bdc-fa81028ce7df/1d-%20informe%20primer%20debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2103daeb-164d-4209-bbf3-68583e31af0b/2d-Informe%20para%20Segundo%20Debate%20del%20Proyecto%20de%20Ley%20Re.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1669ebd9-da69-4e52-bfca-722b1828560b/ap%20-Remisio%01n_Ley%20Reformatoria%20a%20la%20Ley%20de%20Registro.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9d37035e-5576-4e09-9fa5-99a2d3887238/457747-noboa.pdf,0,,0,,4.0,vinueza salinas john henry,90.0,Sin bancada,Ind
2022-08-09,Proyecto de Ley Reformatorio al Código Orgánico Integral Penal al Artículo 293,AN-2022-2386,pinto davila jorge washington,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Difusión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0b407c85-dace-41ef-bb84-08867fa5896d/pp-ambiente-423705-maldonado.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/88a88b56-2f1f-4405-b8ce-e1e913bd7c6e/INFORME%20PARA%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7a60cff1-f993-4594-aec2-12e9ff8cde86/2D%20-%20INFORME%20COMISION.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/64ddad37-6e51-40b1-8d6c-1922381d2961/ap%20-%20texto%20aprobado%20para%20objecion.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/bc03d5b6-f149-4194-a8d1-62042230b471/objecion%20total.pdf,0,,0,,4.0,pinto davila jorge washington,100.0,BAN,CREO
2022-08-04,Proyecto de Ley para el Fomento y Desarrollo Agroindustrial,AN-2022-2370,ortiz villavicencio johanna cecibel,ASAMBLEÍSTA/S,Comisión de Soberanía Alimentaria y Desarrollo del Sector Agropecuario y Pesquero,En trámite / Revisión en Comisión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/8c35219b-b81f-4c4f-b0cb-ff62a340bca8/pp-dat-civ-mendoza-gonzalez.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7974ef8a-c681-4bb2-a1c9-f7ea5231f2b3/proyecto%20unificado%20en%20segundo%20debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ed9c7ed1-ba1e-4baa-af51-ecdf005419e1/INFORME%20PARA%20SEGUNDO%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2f8eac1d-45bd-4ae2-9246-7f7040f345f4/AP-PRO~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5d73b048-3dc4-4174-b3cb-ed45b385f918/OP-PRO~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a0715bec-933b-49b0-81c7-6172682666a4/INFORM~2.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/b3c989f8-c2f3-46e7-a9a3-0da2e4d961f2/REGIST~1.PDF,4.0,ortiz villavicencio johanna cecibel,100.0,UNES,RC
2022-08-03,Proyecto de Ley sobre Obligatoriedad de Disponer de Desfibriladores Externos Automáticos Portátiles,AN-2022-2367,molina menendez maria gabriela,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,En trámite / Difusión para Primer Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c3c28761-1bf9-4bce-bb70-866aca1e6ce0/pp-ref-mov-hum-defensoria-pueblo-423372.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4293e593-a98c-461f-b3a4-5fbd9d911548/proyecto%20unificado%20en%20segundo%20debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/30481eb9-7f71-45f6-8b96-3aa7be820a71/INFORME%20PARA%20SEGUNDO%20DEBATE-MOVILIDAD%20HUMANA.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f9f25fd9-72c2-446b-a035-1d04f64a3706/pan-sejv-2023-002.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5eec954b-7c9f-46c6-8fe5-ca01b246c12f/Oficio%20No.%20T.%20348-SGJ-23-0032%20OBJECI%D3N.LOMH.FINAL-signed.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/474a2b4f-8c5f-4291-a6a3-3daf37c86595/oficio_no._pan-sejv-2023-037.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/13c9ed48-8842-43a1-aa28-c0822a543e10/ro-268-4to-supl-14-03-2023-mov-hum.pdf,4.0,molina menendez maria gabriela,100.0,UNES,RC
2022-07-26,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Discapacidades para Mejorar la Inclusión Social,AN-2022-2349,placencia tapia lucia shadira,ASAMBLEÍSTA/S,"Comisión de Garantías Constitucionales, Derechos Humanos, Derechos Colectivos y la Interculturalidad",En trámite / Analisis de la respuesta emitida por la Corte Constitucional,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0edf802f-c271-461d-be1b-db11f68f8518/alcance-pp-mas-pp-disc-placencia-an-ptls-2022-0158-m.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/21404ba6-38c9-4141-a64b-3da83a135e0a/INFORME%20PARA%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/5403c583-da6d-453e-a27c-d36943918111/2D-INF~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6ff4bafc-0bff-41ee-9c2a-1aa122206abb/AP-LEY%20ORGANICA%20DE%20LAS%20PERSONAS%20CON%20DISCAPACIDAD.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/4caf7628-b2b9-4256-af2d-f07fc88818e3/objecion%20%20461116-noboa.pdf,0,,0,,0,,4.0,placencia tapia lucia shadira,100.0,ID,ID
2022-07-21,Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Gestión de Identidad y Datos Civiles,AN-2022-2348,desintonio malave victoria tatiana,ASAMBLEÍSTA/S,Comisión de Relaciones Internacionales y Movilidad Humana,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/978084eb-5a79-44d3-b25a-2ca584cdd0db/pp-ref-cod-amb-422800-fariNAgo.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3e44bcee-26f6-4d1d-bafd-53f119382af0/INFORME%20PARA%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e2a08e9d-b97e-4115-8322-32ad9be984ee/2D%20-%20INFORME%20COMISION.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ae41b054-024f-428d-a8ba-7540806b2b5f/ap%20-%20texto%20aprobado%20para%20objecion.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/adf88c04-bae9-44a6-a8f3-5e88b759c5e9/objecion%20total.pdf,0,,0,,4.0,desintonio malave victoria tatiana,100.0,UNES,RC
2022-07-21,Proyecto de Ley Orgánica Reformatoria al Código Orgánico del Ambiente,AN-2022-2364,farinago quilumbaquin dina maribel,ASAMBLEÍSTA/S,Comisión de Biodiversidad y Recursos Naturales,Archivado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/892a4bb0-373a-4e7d-bc37-21f02b578f5e/pp-ref-ide-dat-vdesintonio-422837.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/577ce990-4034-413b-a018-f041893ea74e/proyecto%20unificado%20en%20segundo%20debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/61d8a261-d7f9-40c3-9ca3-e3484d2b0467/INFORME%20PARA%20SEGUNDO%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/9acaeb77-b70c-42d6-9504-00cd8f2b89c2/AP-PRO~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c031032d-30e6-4942-9ca6-028615ae8613/OP-PRO~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/63520ffb-cb17-4e94-bcc3-42d4412ba347/INFORM~2.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7e3ddfea-87af-408b-b55b-6add79268b35/REGIST~1.PDF,4.0,farinango quilumbaquin dina maribel,99.0,MUPP,MUPP
2022-07-13,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Salud para la Promoción, Prevención y Atención Integral en Salud Mental a Niñas, Niños y Adolescentes",AN-2022-2382,pluas arias nelly zolanda,ASAMBLEÍSTA/S,Comisión del Derecho a la Salud y Deporte,En trámite / Difusión para Veto Parcial,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/834d3292-e260-4b3a-88fd-e8118d0c269a/pp-armas-422409-jurado.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/59fd1bdc-91bd-4639-bca6-e26c1acc369d/inf-1d%20-%20proyecto%20ley%20de%20armas.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/358dfa65-5de8-4101-9685-d3d87ff8d308/2D%20-%20INFORME%20COMISION.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f3c022d9-49fd-4581-9f31-8e01d344ac04/ap%20-%20texto%20aprobado%20para%20objecion.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/e794bdac-71fd-4c42-b071-ed558742e7ed/op%20-%20proyecto%20objetado%20455551-noboa.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1a6f9080-69de-4a24-9c86-9658355fa26e/op%20-%20proyecto%20objetado%20455551-noboa.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1638f65e-fd0b-466c-9263-4fe0a52623dd/registro%20oficial.pdf,4.0,pluas arias nelly zolanda,100.0,PSC,PSC
2022-07-13,"Proyecto de Ley de Armas, Municiones, Explosivos y Accesorios",AN-2022-2384,jurado bedran xavier andres,ASAMBLEÍSTA/S,"Comisión de Soberanía, Integración y Seguridad Integral",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7f11374a-d507-4dea-9e1c-371dc3d896cb/pp-salud-ment-422385-pluas.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/7d8e3a34-3b1a-44e6-8939-7db3be6d6c16/proyecto%20unificado%20en%20segundo%20debate.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/3ccebb46-f3dd-49a1-8c21-0558575c11d6/3.-%20Memorando%20Nro.%20AN-CDSD-2023-0058-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f0e30b14-ac3c-4e3a-8ecf-3c955e3d1d2b/oficio_no_pan-sevj-2023-081.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0faf7d14-df30-4832-b52e-dfbbfe538980/objecion_ley_org%C1nica_de_salud_mental_(20220607)-signed.pdf,0,,0,,0,,4.0,jurado bedran xavier andres,100.0,UNES,RC
2022-07-07,Proyecto de Ley Orgánica para la Atención Integral de Personas Adultas Mayores en Centros Gerontológicos,AN-2024-2847,onofa cardenas daniel sigifredo,ASAMBLEÍSTA/S,"Comisión de Garantías Constitucionales, Derechos Humanos, Derechos Colectivos y la Interculturalidad",Archivado / Registro de Objeción Total,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/38f7ff46-7776-4956-8b4c-047f7fe8684a/PP-ATE~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0c8e5fcf-9ff2-4bb7-925e-9d2374c1e04f/448216-pereira.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/6547c305-e02a-46bd-a904-ad1c3c973eba/2D-INF~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/38c9e839-d4c5-433a-a356-db7a96df7e1c/AP-LEY~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/49098581-b999-420c-b49b-ecbb78adacf8/oficio_no._t.456-sgj-25-0024-signed.pdf,0,,0,,4.0,onofa cardenas daniel sigrifredo,98.0,ID,ID
2022-06-09,Proyecto de Ley Reformatoria a la Ley de Turismo,AN-2022-2393,ruiz jacome mario fernado,ASAMBLEÍSTA/S,"Comisión de Desarrollo Económico, Productivo y la Microempresa",Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/1448feb5-aad0-43dc-8eb1-72ed1f0378a3/PP-AMB~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a794a7ab-4298-4c3d-b12f-440ab835c7f7/INFORME%20PARA%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/490669b9-89b7-47f4-bdf0-f1309717a59e/2d%20-%20informe%20comision.zip,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/af7a6f06-88a4-4326-a5e2-0165aaf11a65/ap%20-%20texto%20aprobado%20para%20objecion.pdf,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/87999fd6-e817-4069-b313-fabd0e525eff/objecion%20total.pdf,0,,0,,4.0,ruiz jacome mario fernando,98.0,MUPP,MUPP
2022-06-09,Proyecto de Reforma al Código Orgánico Integral Penal,AN-2022-2322,santos sabando xavier adolfo,ASAMBLEÍSTA/S,Comisión de Justicia y Estructura del Estado,En trámite / Difusión para Segundo Debate,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/c3b40d66-b0f7-425a-951a-37196e7f1b81/alcance-pp-mas-pp-AN-EADF-2022-0062-M.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/85d5099a-1c9f-4d24-90d4-02aa839d2c5c/EBATE_~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/dfed2028-67f2-4cc5-b90f-e7f9a1cdf2cd/2D-INF~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/a1d4b7b4-6c33-4c03-ae61-d6c8e704d851/AP-REM~1.PDF,0,,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/f00409e2-a696-402b-a202-73b0e2d05c59/VETO_T~1.PDF,0,,0,,4.0,santos sabando xavier adolfo,100.0,ID,ID
2022-06-02,"Proyecto de Ley Orgánica Reformatoria a la Ley Orgánica de Prevención, Detección y Erradicación del Delito de Lavado de Activos y del FiNAciamiento de Delitos",AN-2024-2981,vanegas cortazar ricardo xavier,ASAMBLEÍSTA/S,Comisión de Régimen Económico y Tributario y su Regulación y Control,Publicado /,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/08392fe8-28c8-467e-9942-f8da31cb7ea4/2alcances-pp-mas-pp-disc-mendoza-an-mhei-2022-0063-o.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/0be6604c-a859-4deb-bc48-859163da55de/INFORME%20PARA%20PRIMER%20DEBATE.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/2eb90261-6c09-4b78-a6bf-671919821778/2D-INF~1.PDF,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ccc381b7-ef1a-47d6-900c-1511da25a0d5/AP-LEY%20ORGANICA%20DE%20LAS%20PERSONAS%20CON%20DISCAPACIDAD.pdf,1,https://ppless.asambleanacional.gob.ec/alfresco/d/d/workspace/SpacesStore/ba7e9379-e98e-495a-a699-351686c5c4fb/objecion%20%20461116-noboa.pdf,0,,0,,0,,4.0,vanegas cortazar ricardo xavier,100.0,MUPP,MUPP
